      Lon      Lat    Year     Jan     Feb     Mar     Apr     May     Jun     Jul     Aug     Sep     Oct     Nov     Dec
  -121.11    38.73    2000   0.024   0.000  -0.045  -0.068  -0.083  -0.066   0.080   0.129   0.107  -0.007  -0.011  -0.004
  -121.11    38.73    2001   0.020  -0.008  -0.041  -0.078  -0.071  -0.053   0.125   0.124   0.047  -0.002   0.004   0.003
  -121.11    38.73    2002   0.017  -0.009  -0.045  -0.073  -0.099  -0.084   0.009   0.132   0.097   0.062   0.000   0.005
  -121.11    38.73    2003   0.020  -0.013  -0.047  -0.079  -0.110  -0.093   0.127   0.072   0.100   0.053  -0.006   0.002
  -121.11    38.73    2004   0.019  -0.005  -0.038  -0.077  -0.108   0.086   0.120   0.115   0.052  -0.004  -0.007  -0.005
  -121.11    38.73    2005   0.019  -0.007  -0.042  -0.079  -0.084  -0.086  -0.045  -0.027   0.005  -0.003  -0.002   0.005
  -121.11    38.73    2006   0.015  -0.016  -0.043  -0.078  -0.104  -0.086  -0.034   0.080   0.090   0.060  -0.007   0.002
  -121.11    38.73    2007   0.016  -0.012  -0.044  -0.079  -0.104   0.063   0.133   0.127   0.037   0.002  -0.007  -0.000
  -121.11    38.73    2008   0.020  -0.009  -0.057  -0.096  -0.088   0.114   0.127   0.123   0.094   0.012   0.001   0.004
  -121.11    38.73    2009   0.019  -0.006  -0.055  -0.081  -0.081  -0.020   0.106   0.101   0.052  -0.001  -0.006   0.002
  -121.11    38.73    2010   0.016  -0.012  -0.053  -0.083  -0.108  -0.094  -0.065   0.010   0.053  -0.001  -0.006  -0.000
