      Lon      Lat    Year    Leaf     Sap   Heart  SMetab SStruct    SFWD    SCWD   Total
  -121.11    38.77    1972   0.130   0.000   0.000   0.003   0.076   0.294   2.267   2.770
  -121.11    38.77    1973   0.208   0.006   0.055   0.002   0.079   0.231   2.159   2.740
  -121.11    38.77    1974   0.192   0.025   0.066   0.004   0.098   0.188   2.112   2.685
  -121.11    38.77    1975   0.179   0.007   0.013   0.003   0.104   0.168   2.074   2.547
  -121.11    38.77    1976   0.174   0.024   0.071   0.003   0.107   0.138   1.989   2.505
  -121.11    38.77    1977   0.139   0.006   0.019   0.003   0.106   0.130   1.964   2.366
  -121.11    38.77    1978   0.125   0.009   0.050   0.002   0.097   0.107   1.889   2.277
  -121.11    38.77    1979   0.127   0.028   0.061   0.002   0.088   0.090   1.844   2.240
  -121.11    38.77    1980   0.142   0.006   0.009   0.003   0.085   0.097   1.822   2.164
  -121.11    38.77    1981   0.125   0.010   0.022   0.002   0.082   0.081   1.740   2.062
  -121.11    38.77    1982   0.130   0.008   0.011   0.002   0.077   0.072   1.677   1.978
  -121.11    38.77    1983   0.142   0.006   0.010   0.002   0.075   0.063   1.606   1.904
  -121.11    38.77    1984   0.126   0.008   0.011   0.002   0.075   0.055   1.537   1.815
  -121.11    38.77    1985   0.148   0.022   0.047   0.002   0.073   0.050   1.475   1.818
  -121.11    38.77    1986   0.129   0.016   0.050   0.003   0.076   0.058   1.449   1.781
  -121.11    38.77    1987   0.139   0.021   0.038   0.002   0.073   0.059   1.427   1.759
  -121.11    38.77    1988   0.171   0.284   0.379   0.003   0.075   0.065   1.396   2.372
  -121.11    38.77    1989   0.112   0.015   0.127   0.004   0.085   0.299   1.702   2.344
  -121.11    38.77    1990   0.176   0.059   0.056   0.002   0.077   0.236   1.738   2.344
