      Lon      Lat    Year    Leaf     Sap   Heart  SMetab SStruct    SFWD    SCWD   Total
  -121.11    38.85    2087   0.071   0.018   0.078   0.000   0.026   0.018   0.615   0.826
  -121.11    38.85    2088   0.072   0.020   0.094   0.000   0.022   0.025   0.635   0.869
  -121.11    38.85    2089   0.073   0.017   0.139   0.000   0.020   0.031   0.667   0.946
  -121.11    38.85    2090   0.069   0.014   0.108   0.000   0.020   0.034   0.746   0.991
  -121.11    38.85    2091   0.078   0.011   0.011   0.000   0.018   0.032   0.781   0.931
  -121.11    38.85    2092   0.070   0.013   0.047   0.000   0.020   0.029   0.727   0.905
  -121.11    38.85    2093   0.064   0.006   0.074   0.000   0.020   0.029   0.713   0.905
  -121.11    38.85    2094   0.070   0.015   0.059   0.000   0.017   0.022   0.718   0.902
  -121.11    38.85    2095   0.060   0.009   0.081   0.000   0.017   0.025   0.707   0.899
  -121.11    38.85    2096   0.070   0.006   0.008   0.000   0.015   0.023   0.721   0.843
  -121.11    38.85    2097   0.069   0.015   0.020   0.000   0.016   0.018   0.665   0.804
  -121.11    38.85    2098   0.066   0.004   0.004   0.000   0.015   0.022   0.619   0.730
  -121.11    38.85    2099   0.066   0.006   0.007   0.000   0.016   0.017   0.570   0.681
  -121.11    38.85    2100   0.065   0.009   0.042   0.000   0.015   0.015   0.524   0.670
  -121.11    38.81    1950   0.052   0.002   0.005   0.002   0.044   0.058   0.961   1.126
  -121.11    38.81    1951   0.053   0.011   0.038   0.001   0.040   0.048   0.922   1.113
  -121.11    38.81    1952   0.067   0.013   0.064   0.001   0.038   0.048   0.920   1.152
  -121.11    38.81    1953   0.062   0.013   0.061   0.002   0.038   0.050   0.942   1.167
  -121.11    38.81    1954   0.069   0.006   0.007   0.002   0.038   0.051   0.960   1.133
  -121.11    38.81    1955   0.069   0.003   0.015   0.003   0.041   0.047   0.931   1.108
  -121.11    38.81    1956   0.061   0.021   0.039   0.001   0.040   0.039   0.900   1.103
  -121.11    38.81    1957   0.063   0.009   0.017   0.001   0.039   0.050   0.899   1.079
  -121.11    38.81    1958   0.062   0.015   0.062   0.002   0.040   0.048   0.879   1.107
  -121.11    38.81    1959   0.070   0.003   0.048   0.002   0.041   0.052   0.905   1.121
  -121.11    38.81    1960   0.059   0.020   0.083   0.002   0.041   0.044   0.913   1.163
  -121.11    38.81    1961   0.067   0.002   0.003   0.002   0.041   0.054   0.958   1.128
  -121.11    38.81    1962   0.055   0.012   0.028   0.002   0.041   0.045   0.920   1.103
  -121.11    38.81    1963   0.063   0.003   0.004   0.001   0.038   0.046   0.904   1.059
  -121.11    38.81    1964   0.065   0.005   0.008   0.004   0.041   0.041   0.877   1.041
  -121.11    38.81    1965   0.054   0.005   0.014   0.004   0.044   0.038   0.855   1.014
  -121.11    38.81    1966   0.049   0.015   0.104   0.002   0.041   0.035   0.832   1.076
  -121.11    38.81    1967   0.065   0.003   0.005   0.002   0.039   0.041   0.901   1.055
  -121.11    38.81    1968   0.063   0.020   0.177   0.003   0.041   0.037   0.873   1.213
